seed,noise_level,true_degree,true_coefficients,selected_degree,selected_coefficients,c1,c2,source_file,true_coeff_0,true_coeff_1,true_coeff_2,true_coeff_3,true_coeff_4,true_coeff_5,true_coeff_6,imse,imae,maxerr,metrics_success
3178,moderate,5,"[-4.067991142415737, -12.803566459640328, -2.688483076417337, -7.963266039749661, -4.058047250080405, 17.987747864342612]",4,"[-2.4900987604849565, -46.258837531138234, 139.91739091613707, -232.64780383045064, 128.15956775329195]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,-4.067991142415737,-12.803566459640328,-2.688483076417337,-7.963266039749661,-4.058047250080405,17.987747864342612,,0.32766374868525383,0.46377509803259503,1.0038413187434037,True
3179,moderate,5,"[3.781954515743852, -6.342398027461116, -3.1676797682159736, -3.294957560016405, 4.495334723589385, -3.199526685334295]",1,"[4.03389694092843, -9.717120033992586]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,3.781954515743852,-6.342398027461116,-3.1676797682159736,-3.294957560016405,4.495334723589385,-3.199526685334295,,0.3925840988249643,0.4562542514320442,0.46255774995061694,True
3180,moderate,5,"[21.70134453322724, -12.006390021885998, 4.394872741763713, -9.563169420951684, 8.852139920755613, 17.55085616269083]",3,"[21.853259724480218, 0.304771440757574, -54.14819202362673, 62.89126500754561]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,21.70134453322724,-12.006390021885998,4.394872741763713,-9.563169420951684,8.852139920755613,17.55085616269083,,0.2280768356173311,0.4048295481616562,0.42598277229740233,True
3181,moderate,5,"[-4.379506166521646, 1.7110317352385478, 2.5343430176903228, 7.131347800255825, -1.8076514141776336, 3.0058480346185883]",2,"[-3.9862961186137467, -2.9311802489175998, 14.556093151146271]",0.5714285714285714,0.4285714285714285,polynomial_params_deg5_noise_level_moderate.csv,-4.379506166521646,1.7110317352385478,2.5343430176903228,7.131347800255825,-1.8076514141776336,3.0058480346185883,,0.08630877039073023,0.23734484278506088,0.5268525102710524,True
3182,moderate,5,"[10.282659076888136, 24.883154436948526, -15.349315011142984, -19.728812861462877, -20.007139932583907, 17.55609491304637]",2,"[10.271431470231631, 30.619227058191758, -42.74420513513839]",0.6666666666666666,0.3333333333333333,polynomial_params_deg5_noise_level_moderate.csv,10.282659076888136,24.883154436948526,-15.349315011142984,-19.72881286146288,-20.007139932583907,17.55609491304637,,0.2908583653598232,0.4494559576049613,0.9426743820891925,True
3183,moderate,5,"[20.317634974856716, 15.35555874075627, -20.991422106038176, 15.110332293769805, 21.67986832936206, -21.347102912416336]",1,"[20.59681489689104, 9.486987716707834]",0.5,0.5,polynomial_params_deg5_noise_level_moderate.csv,20.31763497485672,15.35555874075627,-20.991422106038176,15.110332293769805,21.67986832936206,-21.347102912416336,,0.09950397598384074,0.23203864909860955,0.6704101273872176,True
3184,moderate,5,"[-9.560206067079305, -3.5732316882988098, 8.248593241803123, -3.8163859348913767, 16.044137104081504, -8.38855630982268]",3,"[-10.554762345094, 4.524821567366977, -10.409082885524791, 15.496399094945952]",1.0,0.0,polynomial_params_deg5_noise_level_moderate.csv,-9.560206067079305,-3.5732316882988098,8.248593241803123,-3.8163859348913767,16.044137104081504,-8.38855630982268,,0.08916791888989566,0.2332887897511587,0.18553502809520772,True
3185,moderate,5,"[5.529019774565675, -2.767590964280243, -6.718750372173728, -4.819140402378775, 4.177254070472555, -5.238515168680186]",2,"[3.2572121067853095, 6.811712666150508, -19.677171621246274]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,5.529019774565675,-2.767590964280243,-6.718750372173728,-4.819140402378775,4.177254070472555,-5.238515168680186,,0.5810739971230952,0.5667540395979643,0.43085436163162694,True
3186,moderate,5,"[4.98958909183914, -5.100688945440155, -10.346467713871087, -4.481235996105046, -7.384329834664245, 3.5421152225323365]",2,"[3.0984163002547684, 3.35000450556918, -24.52440974532403]",0.5714285714285714,0.4285714285714285,polynomial_params_deg5_noise_level_moderate.csv,4.98958909183914,-5.100688945440155,-10.346467713871087,-4.481235996105046,-7.384329834664245,3.5421152225323365,,0.42301778862495865,0.4966465155112781,1.8911224186792386,True
3187,moderate,5,"[6.567541060916106, 3.974111927858245, 2.759823278670384, -2.999906813979328, 3.1905907096382755, 5.464452949269654]",3,"[5.520824076099204, 13.515617624770666, -26.358625647473225, 26.535503933189084]",0.0,1.0,polynomial_params_deg5_noise_level_moderate.csv,6.567541060916106,3.974111927858245,2.759823278670384,-2.999906813979328,3.1905907096382755,5.464452949269654,,0.07599449274939835,0.2073076597754782,0.26510858023071115,True
3188,moderate,5,"[-20.23330809698399, -14.83180151281847, -7.7424716764530865, 20.39982743971502, -16.241595227664728, 22.34734683991552]",3,"[-19.44779325318271, -14.295172326773244, -25.293068721599656, 41.54967059641875]",0.5,0.5,polynomial_params_deg5_noise_level_moderate.csv,-20.23330809698399,-14.83180151281847,-7.7424716764530865,20.39982743971502,-16.241595227664728,22.34734683991552,,0.1616839407752187,0.31716534156932985,0.3733491621651588,True
3189,moderate,5,"[-2.223296221334367, -2.943605578426896, -3.1660527659788893, -3.013200354315533, 2.401236622958294, -2.2057043758692587]",3,"[-1.7876646048639984, -12.07181644552324, 21.599840695648748, -19.77885994750616]",0.0,1.0,polynomial_params_deg5_noise_level_moderate.csv,-2.223296221334367,-2.943605578426896,-3.1660527659788893,-3.013200354315533,2.401236622958294,-2.2057043758692587,,0.12196877897540195,0.2906817106777529,0.5677423873347176,True
3190,moderate,5,"[-13.079734661440616, -7.382043861324238, 13.32883214286204, 5.848923442995014, 8.031470363118824, -11.965734375438837]",2,"[-12.48840619912909, -8.656640349170816, 17.680939536620137]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,-13.079734661440616,-7.382043861324238,13.32883214286204,5.848923442995014,8.031470363118824,-11.965734375438837,,0.22256167864867896,0.3545502951157396,0.591321965452865,True
3191,moderate,5,"[-8.989953389671385, -8.25951735906404, -11.623391728862796, -11.925461279059896, 16.15374385662751, 10.70551505939362]",3,"[-9.418567203202524, 1.0575416503354185, -54.931125128987915, 48.93286459876812]",0.5714285714285714,0.4285714285714285,polynomial_params_deg5_noise_level_moderate.csv,-8.989953389671385,-8.25951735906404,-11.623391728862796,-11.925461279059896,16.15374385662751,10.70551505939362,,0.05383446008504807,0.202891601568592,0.3351701018998181,True
3192,moderate,5,"[6.461520441700348, 6.4325205888866215, -8.701015199615492, -13.243367130572503, -7.4075561612440675, 13.004059543548516]",3,"[6.812674925267293, -2.715985217415592, 13.14003105503332, -23.932501897609146]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,6.461520441700348,6.4325205888866215,-8.701015199615492,-13.243367130572503,-7.4075561612440675,13.004059543548516,,0.6012378167757356,0.5612034856898694,0.7216970665138271,True
3193,moderate,5,"[-16.715892081759154, 6.838186020325065, 14.847117337602343, -12.357047147923607, -6.3546590015815845, -9.287000594409804]",3,"[-13.943985096724903, -19.152749728499064, 85.23469674218401, -76.03284037879605]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,-16.715892081759154,6.838186020325065,14.847117337602343,-12.357047147923607,-6.3546590015815845,-9.287000594409804,,0.41503837414129585,0.41524311930539887,0.34160508289876823,True
3194,moderate,5,"[1.5901172340715573, 2.181888635129244, 3.1180961293400675, 2.391252582829802, 1.9342662563043092, 1.68746650292233]",2,"[1.6588247866612453, -1.5742494761735035, 11.917820046032709]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,1.5901172340715573,2.181888635129244,3.1180961293400675,2.391252582829802,1.9342662563043087,1.68746650292233,,0.07236296820724589,0.21807221898272514,0.36698258017752305,True
3195,moderate,5,"[-34.39783514763272, -29.199943383176794, 21.68560813518871, -28.54268470871798, 42.64857885472224, -16.275293684708743]",2,"[-34.605955973571376, -31.650498758653573, 21.827921223635958]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,-34.39783514763272,-29.199943383176794,21.68560813518871,-28.54268470871798,42.64857885472224,-16.275293684708743,,0.1247458140310912,0.3202059696548867,0.4453686580132299,True
3196,moderate,5,"[-4.544224775526855, -5.686067013700078, 7.627865204340692, -6.991286842854862, 6.724235447558555, 7.308016497478241]",3,"[-4.944547560138298, 0.04509392137170199, -17.68978669321959, 26.80447347044541]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,-4.544224775526855,-5.686067013700078,7.627865204340692,-6.991286842854862,6.724235447558555,7.308016497478241,,0.02992770044172296,0.1444338789888102,0.28885948723381283,True
3197,moderate,5,"[1.729005399446592, 1.7972334237320065, 1.186361907141149, 1.4685872840141156, 1.9092801101496413, 2.4075056403844823]",2,"[2.707603750261404, -2.7812794710219793, 9.73914090702873]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,1.729005399446592,1.7972334237320065,1.186361907141149,1.4685872840141156,1.9092801101496413,2.4075056403844823,,0.24251198914782962,0.46056463238223133,0.6000348874842469,True
3198,moderate,5,"[-47.87996082818112, -23.3750729910348, 36.45499879943138, -42.28109534879961, 21.42278614753869, 30.908179669220694]",3,"[-48.394139866643165, -11.934033897717482, -30.84951998040429, 62.217856858605316]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,-47.87996082818112,-23.3750729910348,36.45499879943138,-42.28109534879961,21.42278614753869,30.908179669220694,,0.8450969150070873,0.5841965828373719,0.9217542384672086,True
3199,moderate,5,"[16.814659310836642, 15.352731452213508, -10.469789456297356, 13.065217283491696, -17.567876047183812, 11.993337365950884]",1,"[17.97783202951503, 9.501360771284588]",0.0,1.0,polynomial_params_deg5_noise_level_moderate.csv,16.814659310836642,15.352731452213508,-10.469789456297356,13.065217283491696,-17.567876047183812,11.993337365950884,,0.27806443423068555,0.3537394677959226,1.7090048342123652,True
3200,moderate,5,"[-5.613807113641807, -5.7867918908214255, 5.338872224608532, 7.880917235625544, 4.622968566298958, -4.224519149461346]",2,"[-5.690469046902292, -7.315003308305216, 15.021929754877116]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,-5.613807113641807,-5.7867918908214255,5.338872224608532,7.880917235625544,4.622968566298958,-4.224519149461346,,0.09707251963047588,0.2588504182000125,0.5241756471817425,True
3201,moderate,5,"[-4.434757193444027, 7.996166705643001, -7.141415562140959, 7.715552089690522, -5.378540257656344, 8.722252869338488]",4,"[-5.118376212794966, 3.467800390116138, 44.07013633344396, -107.01859568754818, 74.02860987255083]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,-4.434757193444027,7.996166705643001,-7.141415562140959,7.715552089690522,-5.378540257656344,8.722252869338488,,0.2774035784206027,0.4204002074473695,0.3047220289198389,True
3202,moderate,5,"[-11.934760892078735, -14.141737016742644, 14.971239990903545, 17.48079303784498, -18.057703078839644, 12.126506007099094]",2,"[-11.275560898067239, -21.69628936650202, 32.87284477096565]",0.5,0.5,polynomial_params_deg5_noise_level_moderate.csv,-11.934760892078735,-14.141737016742644,14.971239990903545,17.48079303784498,-18.057703078839644,12.126506007099094,,0.10793214460032452,0.2882697452970718,0.35136285165756753,True
3203,moderate,5,"[8.380642963371312, 6.003292959784421, 6.497997132079059, 4.268014936434688, 3.1295578533481585, -6.39968797127504]",2,"[8.406386857551485, 3.8042394589517636, 11.166859663560004]",0.0,1.0,polynomial_params_deg5_noise_level_moderate.csv,8.380642963371312,6.003292959784421,6.497997132079059,4.268014936434688,3.1295578533481585,-6.39968797127504,,0.18780447473472198,0.35742847056356747,0.4465440769769131,True
3204,moderate,5,"[-5.074420056281256, -2.0110858505203844, 5.959297616796151, -7.666372226572964, -2.288460903801282, -2.2007660047861464]",3,"[-4.618087937364029, -10.461522737947472, 28.497226149366774, -26.698265036593657]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,-5.074420056281256,-2.0110858505203844,5.959297616796151,-7.666372226572964,-2.288460903801282,-2.2007660047861464,,0.09199682517210872,0.2313290857107006,0.5427931458330741,True
3205,moderate,5,"[3.7335095041171273, -2.5698405439132217, -5.018912588784921, 2.649988130539532, -4.426341518727205, -1.5988682636686216]",2,"[3.538851650311077, -1.8697850567564072, -7.643728171639122]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,3.7335095041171273,-2.5698405439132217,-5.018912588784921,2.649988130539532,-4.426341518727205,-1.5988682636686216,,0.18880173772263725,0.3763598763640469,0.6022832737347553,True
3206,moderate,5,"[2.8843655483471435, -3.2896920297173096, 3.310648903328623, 2.3536505198749333, 5.695357468352341, 2.5631939145359444]",3,"[2.9418749106465096, -3.989514442423368, -1.543543934436449, 16.002284603910233]",0.4285714285714285,0.5714285714285714,polynomial_params_deg5_noise_level_moderate.csv,2.8843655483471435,-3.2896920297173096,3.310648903328623,2.3536505198749333,5.695357468352341,2.5631939145359444,,0.03480246196423463,0.1619330208046486,0.29950847394715385,True
3207,moderate,5,"[5.559294511725678, 17.662779682209337, -8.553359188727107, 10.41265320992239, -7.44407391499308, -11.19496890086486]",3,"[5.937409160108834, 8.281429488139002, 32.42083417230722, -40.01904951852325]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,5.559294511725678,17.662779682209337,-8.553359188727107,10.41265320992239,-7.44407391499308,-11.19496890086486,,0.06674235709549312,0.21730084755150536,0.46709557778006605,True
3208,moderate,5,"[-11.020552009892729, 5.347246141681564, 8.06593237508744, 8.264534784833254, -5.876839381004887, 10.106684919765833]",2,"[-11.023012978481125, -2.895283376571254, 27.404293455544035]",0.4285714285714285,0.5714285714285714,polynomial_params_deg5_noise_level_moderate.csv,-11.020552009892729,5.347246141681564,8.06593237508744,8.264534784833254,-5.876839381004887,10.106684919765833,,0.40269538894001394,0.5624751172956701,0.9705325469356083,True
3209,moderate,5,"[11.716381785022485, -3.1505137443643982, -6.38563931172797, -3.3658249341240407, 11.853344105783563, -7.719343471985341]",2,"[11.416281062391338, -3.6085794829290276, -4.368522578009723]",0.6666666666666666,0.3333333333333333,polynomial_params_deg5_noise_level_moderate.csv,11.716381785022485,-3.1505137443643982,-6.38563931172797,-3.3658249341240407,11.853344105783563,-7.719343471985341,,0.04519713068620117,0.17590402666055732,0.3234792517366465,True
3210,moderate,5,"[5.752285338300964, -6.823453609929734, 4.65779384878397, 11.35893469956526, -3.324311860882206, 8.239007464732975]",2,"[7.490151007926292, -21.71679957779791, 32.24484290563484]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,5.752285338300964,-6.823453609929734,4.65779384878397,11.35893469956526,-3.324311860882206,8.239007464732975,,0.34316888494908876,0.4536257792825701,0.5764418419399822,True
3211,moderate,5,"[6.501333336193065, -3.509282668871716, 2.034990445431728, 2.834032111174031, 4.744659936075601, 2.3291922223870314]",3,"[7.168337671855467, -7.282388110052276, -0.20885751800703778, 15.218908383395785]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,6.501333336193065,-3.509282668871716,2.034990445431728,2.834032111174031,4.744659936075601,2.3291922223870314,,0.15031027692850518,0.32460610460601297,0.6028886774569155,True
3212,moderate,5,"[-1.571005704065238, -2.4411160914580803, 2.819941215267712, -3.505308760044687, -4.261155448622254, -4.93443791879763]",3,"[-1.4895187912840997, -6.608847502625322, 17.64587414911068, -22.871272763826614]",0.5714285714285714,0.4285714285714285,polynomial_params_deg5_noise_level_moderate.csv,-1.571005704065238,-2.4411160914580803,2.819941215267712,-3.505308760044687,-4.261155448622254,-4.93443791879763,,0.08296513863067147,0.2717226863431859,0.3620851116956736,True
3213,moderate,5,"[2.975544543640348, 2.385757885657948, 3.439154176395109, 2.416211408339215, 3.5625888527270533, -3.539741038580033]",2,"[2.730300778561596, 3.3844178129124303, 4.867489216478983]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,2.975544543640348,2.385757885657948,3.439154176395109,2.416211408339215,3.5625888527270533,-3.539741038580033,,0.022925706348946823,0.1345685758699073,0.19739100975669377,True
3214,moderate,5,"[9.934942085922088, -14.230994995587738, 6.853394467263125, -7.167986160107652, 7.563393667662928, -7.701478699271527]",3,"[10.197962433646492, -23.1075061834723, 32.25908342211952, -24.42512387577433]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,9.934942085922088,-14.230994995587738,6.853394467263125,-7.167986160107652,7.563393667662928,-7.701478699271527,,0.12611008763036738,0.2732224858974443,0.6615440058327362,True
3215,moderate,5,"[-2.8389343167455947, -6.894473986911026, -8.602622205190702, 7.579049793531289, 2.079945041162929, -4.975736338483453]",1,"[-2.873483314571293, -9.95455529474149]",0.0,1.0,polynomial_params_deg5_noise_level_moderate.csv,-2.8389343167455947,-6.894473986911026,-8.602622205190702,7.579049793531289,2.079945041162929,-4.975736338483453,,0.10327796111436259,0.29162296078799593,0.3878536433723072,True
3216,moderate,5,"[2.4139621546175016, -2.354027269707464, -3.3654668436323223, 6.841843043067196, 3.974219831808735, 2.7178898249904253]",2,"[4.0432052889030405, -15.718030607368043, 20.801397672128555]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,2.4139621546175016,-2.354027269707464,-3.3654668436323223,6.841843043067196,3.974219831808735,2.7178898249904253,,0.22953205951380548,0.3764268683808408,0.4554242414949776,True
3217,moderate,5,"[-0.6411743304169406, 2.5225665366676147, 2.5268735976409125, 2.304878707069479, 3.252588116260008, 0.4655410431660802]",2,"[-0.04685586699241935, -3.189114301989818, 13.17934154880592]",0.0,1.0,polynomial_params_deg5_noise_level_moderate.csv,-0.6411743304169406,2.5225665366676147,2.5268735976409125,2.304878707069479,3.252588116260008,0.4655410431660802,,0.04096080568365195,0.17034372093715902,0.2539126377489783,True
3218,moderate,5,"[8.46458156017787, 11.805365687401157, 7.772224356148376, -5.814090285192673, -15.452578541297108, 7.72730863005131]",2,"[6.631084618743568, 24.224221592196493, -15.146806072929033]",1.0,0.0,polynomial_params_deg5_noise_level_moderate.csv,8.46458156017787,11.805365687401157,7.772224356148376,-5.814090285192673,-15.452578541297108,7.72730863005131,,0.30293344541279643,0.35506453358212686,0.15656494871826432,True
3219,moderate,5,"[11.128138949737451, 12.323836931546186, -11.866049347178269, 10.98568472123146, 10.99167740302106, -13.535403327582186]",1,"[10.86121871612789, 9.741014249393338]",0.6666666666666666,0.3333333333333333,polynomial_params_deg5_noise_level_moderate.csv,11.128138949737451,12.323836931546186,-11.866049347178269,10.98568472123146,10.99167740302106,-13.535403327582186,,0.11387799276038275,0.3244084766859382,0.4362635365792009,True
3220,moderate,5,"[-2.198832631200034, 3.3487803115939587, -6.0470784898010725, 1.2070264280308671, -4.500119725759693, -1.198729463427635]",2,"[-2.455115295565178, 7.121132230871894, -13.61118316097441]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,-2.198832631200034,3.3487803115939587,-6.0470784898010725,1.2070264280308671,-4.500119725759693,-1.198729463427635,,0.07029470993583979,0.22303524030523258,0.4830706219970624,True
3221,moderate,5,"[-3.0947470961210244, -2.2032227433865037, -3.2906110600399883, -5.186018278996942, -3.952547069023333, 4.078289425395693]",2,"[-3.1600616577912, -2.1416217926579, -7.219079463997085]",0.5714285714285714,0.4285714285714285,polynomial_params_deg5_noise_level_moderate.csv,-3.0947470961210244,-2.203222743386504,-3.2906110600399883,-5.186018278996942,-3.952547069023333,4.078289425395693,,0.15992767712325565,0.29798666644285915,0.2786339828695228,True
3222,moderate,5,"[5.9319407167205584, 3.106091741029172, 5.012734648831114, 2.5416443822266666, -5.788638290670921, 7.184370027459367]",2,"[5.612016613536603, 2.230160720643033, 9.072489823827873]",0.5714285714285714,0.4285714285714285,polynomial_params_deg5_noise_level_moderate.csv,5.9319407167205584,3.106091741029172,5.012734648831114,2.5416443822266666,-5.788638290670921,7.184370027459367,,0.10468929785167322,0.2785553012311976,0.3708337813313065,True
3223,moderate,5,"[-21.827241704500075, 37.52001869128185, -44.29962925790814, 22.42543241441189, -24.200594691316983, 26.42522012017941]",3,"[-22.712319862016276, 53.337730294458666, -95.09431055619346, 62.33886378388999]",0.5714285714285714,0.4285714285714285,polynomial_params_deg5_noise_level_moderate.csv,-21.827241704500075,37.52001869128185,-44.29962925790814,22.42543241441189,-24.200594691316983,26.42522012017941,,0.610447472434009,0.5669662388644267,0.6044296780487333,True
3224,moderate,5,"[19.131708721053943, -18.517849944253403, 16.985075516882084, 13.71332650810005, 8.188819545758967, -12.367425382015965]",2,"[18.717394121745762, -18.379395408737288, 26.10778076579737]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,19.131708721053943,-18.517849944253403,16.985075516882084,13.71332650810005,8.188819545758967,-12.367425382015965,,0.23124527771273612,0.36245723012460307,0.9672291750004725,True
3225,moderate,5,"[-3.393563646015144, 1.6276244836764342, 2.0899364474210484, 2.8505657864882687, 2.704279404876432, 1.4987283292537716]",2,"[-2.40656865232698, -5.630840139236211, 14.440103561512263]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,-3.393563646015144,1.6276244836764342,2.0899364474210484,2.8505657864882687,2.704279404876432,1.4987283292537716,,0.10185727133150227,0.21934143097083278,0.213382768989542,True
3226,moderate,5,"[-3.059373766740317, 4.140208425451372, -3.981258050071184, 2.884338068370887, 2.971453175482956, 3.7579938986164194]",2,"[-2.933653244699698, -4.564426767934039, 13.748832415430355]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,-3.059373766740317,4.140208425451372,-3.981258050071184,2.884338068370887,2.971453175482956,3.7579938986164194,,0.372939258908472,0.5299763138224171,1.0101329851718206,True
3227,moderate,5,"[-17.576997923684868, 52.68660221370067, -46.47985664943826, -56.494325359583385, 31.66715537638617, 27.132363835647315]",3,"[-18.68148890040066, 63.55962502361215, -104.35648678376828, 44.80767027050464]",0.0,1.0,polynomial_params_deg5_noise_level_moderate.csv,-17.576997923684868,52.68660221370067,-46.47985664943826,-56.494325359583385,31.66715537638617,27.132363835647315,,1.4069236332220711,0.780123056321147,0.6634790724654929,True
3228,moderate,5,"[7.5643702515226945, -7.745739313531135, -9.542672715160986, -10.037691925206762, 13.11087785797874, 13.5089896346599]",3,"[7.303202024470871, 4.419281710337451, -63.45978183957072, 58.17200333703745]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,7.5643702515226945,-7.745739313531135,-9.542672715160986,-10.037691925206762,13.11087785797874,13.5089896346599,,0.0969001213261438,0.265045229521512,0.41201076054007557,True
3229,moderate,5,"[3.93595365428115, 3.566097005027929, -3.884828294612037, -4.060853345501895, -3.950301449851432, -10.17211952775695]",3,"[3.8482305291471635, 4.804074156223488, 8.302391473316769, -31.058181396115632]",0.0,1.0,polynomial_params_deg5_noise_level_moderate.csv,3.93595365428115,3.566097005027929,-3.884828294612037,-4.060853345501895,-3.950301449851432,-10.17211952775695,,0.23820449232441235,0.39770175412324427,0.8378213471460416,True
3230,moderate,5,"[-3.5098631187578517, -4.845040424564576, -5.946529420685123, 5.048160259031014, 4.89068615071491, -10.164626400304424]",4,"[-4.816973227577994, 16.98469027481244, -109.49516216558645, 184.72269172695275, -103.37740148018328]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,-3.509863118757852,-4.845040424564576,-5.946529420685123,5.048160259031014,4.89068615071491,-10.164626400304424,,0.23078194649249453,0.37472687768576,0.33409675526894045,True
3231,moderate,5,"[14.916910726459127, 11.441639878900098, 11.319353163161663, -18.20774542569375, 15.419261697401511, -20.03088868292482]",3,"[15.22113146658828, 5.730476473353282, 34.57521953882057, -40.25234975170886]",0.4285714285714285,0.5714285714285714,polynomial_params_deg5_noise_level_moderate.csv,14.916910726459127,11.441639878900098,11.319353163161663,-18.20774542569375,15.419261697401511,-20.03088868292482,,0.04360630677480177,0.16529300267228636,0.17546495262188344,True
3232,moderate,5,"[-1.4564474784616936, -1.3969724727033792, -2.473938195711736, -2.190104853320973, -1.9151122647488164, -2.1079167370492]",2,"[-1.9585248333559628, 2.181750916474666, -10.056907179871853]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,-1.4564474784616936,-1.3969724727033792,-2.473938195711736,-2.190104853320973,-1.9151122647488164,-2.1079167370492,,0.1793625930616852,0.26204600390241034,0.20040907642944372,True
3233,moderate,5,"[16.124635621189913, -14.00890179379484, 19.690452963166635, 8.717671278744442, -6.001302545704438, 15.589351125968246]",2,"[17.25223843015898, -27.653627154858473, 47.17697663202019]",0.6666666666666666,0.3333333333333333,polynomial_params_deg5_noise_level_moderate.csv,16.124635621189913,-14.00890179379484,19.690452963166635,8.717671278744442,-6.001302545704438,15.589351125968246,,0.6733786306663511,0.6357792042600404,0.8961503214926658,True
3234,moderate,5,"[5.29549794416736, -4.506747102869262, 7.280567715862804, 5.848412248552165, -5.606933414429485, 5.737382350932619]",2,"[5.3810447447278635, -9.931275497833033, 18.15354652310942]",0.3333333333333333,0.6666666666666666,polynomial_params_deg5_noise_level_moderate.csv,5.29549794416736,-4.506747102869262,7.280567715862804,5.848412248552165,-5.606933414429485,5.737382350932619,,0.17054409809513257,0.33718872505575176,0.6900792932179751,True
3235,moderate,5,"[-4.434251047340149, -6.131348082648935, -6.127747301510465, -7.773874952336542, 7.953337738293883, 5.316379825034271]",1,"[-4.465467287292133, -8.993551589978418]",0.8,0.2,polynomial_params_deg5_noise_level_moderate.csv,-4.434251047340149,-6.131348082648935,-6.127747301510465,-7.773874952336542,7.953337738293883,5.316379825034271,,0.359024240248097,0.4576297448304003,0.8314524309204092,True
3236,moderate,5,"[9.353071355221834, -19.41168955814389, 13.557881665291877, 12.152632743626706, -32.61386417533597, 10.947210863892687]",3,"[10.722921418692733, -31.48712129026573, 47.88141810533408, -33.51977715315966]",0.2,0.8,polynomial_params_deg5_noise_level_moderate.csv,9.353071355221834,-19.41168955814389,13.557881665291877,12.152632743626706,-32.61386417533597,10.947210863892687,,0.10058348257642456,0.1870019320986961,0.17837809017587425,True
3237,moderate,5,"[-3.215425320135029, -3.101663852445328, 4.472294782268514, 3.555067607042237, -2.4667336072942265, 4.164408428743406]",2,"[-2.882779141975806, -7.866814365536755, 13.99488896013839]",0.0,1.0,polynomial_params_deg5_noise_level_moderate.csv,-3.215425320135029,-3.101663852445328,4.472294782268514,3.555067607042237,-2.4667336072942265,4.164408428743406,,0.07093104159760451,0.23543977961718773,0.326275076744734,True
3238,moderate,5,"[-11.627585291267469, 12.42826752942611, 12.177824369946032, -20.36109576869849, -15.650881205352318, 19.77592882939024]",2,"[-11.965683495827692, 18.33908632948872, -10.67084894721895]",0.5,0.5,polynomial_params_deg5_noise_level_moderate.csv,-11.627585291267469,12.42826752942611,12.177824369946032,-20.36109576869849,-15.650881205352318,19.77592882939024,,0.0432420845154475,0.13937562316583094,0.1895558881856383,True
3239,moderate,5,"[2.9397598004433068, 3.736736396443081, 3.1864940407999707, 1.373676291689513, -1.1087918322424355, 3.61047706876118]",2,"[3.312176965506285, 1.0734936438719018, 8.328380577245708]",0.4285714285714285,0.5714285714285714,polynomial_params_deg5_noise_level_moderate.csv,2.9397598004433068,3.736736396443081,3.1864940407999707,1.373676291689513,-1.1087918322424355,3.61047706876118,,0.06132060111748277,0.1676624147066412,0.2193000914900347,True
3240,moderate,5,"[-17.838111803656645, 16.750081071141533, 12.83969977790279, -31.161805758455337, -16.436931281744766, 16.055557192977165]",4,"[-17.01647924738908, -0.13980659512746932, 87.27536317238172, -158.2524199694561, 67.33739749831818]",0.5714285714285714,0.4285714285714285,polynomial_params_deg5_noise_level_moderate.csv,-17.838111803656645,16.750081071141533,12.83969977790279,-31.161805758455337,-16.436931281744766,16.055557192977165,,0.4511306024878075,0.5531247211865442,1.2519135009592333,True
