degree,noise_level,seed,method,imse,imae,maxerr,bandwidth
5,low,1385,silverman,0.4716113516884065,0.6101411361188653,1.0259608118295773,0.1519784590066366
5,low,1385,cv,0.32792087020574745,0.5054054345413443,0.7397187932395521,0.04024621258730788
5,low,1385,loocv,0.3485986143388634,0.5223117131920572,0.7403085631036852,0.03764738473174849
5,low,1386,silverman,0.6148068477236266,0.7085778381336212,1.0491091620145703,0.16698557168699046
5,low,1386,cv,0.22029198085552498,0.41081615940910726,0.6019232756103747,0.08196292815321109
5,low,1386,loocv,0.24538425620867274,0.4438228590523838,0.6178120373187639,0.09534002088079378
5,low,1387,silverman,0.11866841629889552,0.2388426143167566,0.6366572488063511,0.14853305968397784
5,low,1387,cv,0.09100568793581762,0.2289496389146401,0.1446658806115444,0.1003885122435803
5,low,1387,loocv,0.09092223988417616,0.22899764476735215,0.1457314570301893,0.10001109315466361
5,low,1388,silverman,0.23948730923843153,0.40119909080784344,0.5727265627879752,0.14784789132005083
5,low,1388,cv,0.19219856922986847,0.358760335728708,0.7401034321461761,0.09433149382323494
5,low,1388,loocv,0.21685600960285942,0.3899576984586511,0.8683752021030635,0.07948047180191763
5,low,1389,silverman,0.04558271754554172,0.19720735084906135,0.2603932633058825,0.15969831555502786
5,low,1389,cv,0.049527106997960674,0.18998924001135753,0.2403810769535042,0.09533127961476817
5,low,1389,loocv,0.030217935274826677,0.14613181235282144,0.23526980362928818,0.1194523404678938
5,low,1390,silverman,0.12380293249773952,0.30088222153488714,0.5977208654680073,0.14800477240098978
5,low,1390,cv,0.3877146278637841,0.45625547793413634,0.539845336799921,0.06154501801228002
5,low,1390,loocv,0.314721633536771,0.3832429164404224,0.6547433957062996,0.07872354304738408
5,low,1391,silverman,0.8882045688523503,0.8299374719123851,1.3124760925948777,0.1562225623899421
5,low,1391,cv,0.09128468125020052,0.2619974151844734,0.5686164158550575,0.07429804392710952
5,low,1391,loocv,0.1274505248494367,0.29345413590759156,0.7390761914861343,0.052140191581113916
5,low,1392,silverman,0.7826062735294111,0.8140157260174172,1.2802789080439219,0.12548921014611586
5,low,1392,cv,0.8238784208192287,0.8348781053029635,1.360433381073495,0.13613600078584304
5,low,1392,loocv,0.8182153465677509,0.8322625690495306,1.3496960684520722,0.13469088808647697
5,low,1393,silverman,0.33087462707810367,0.3815523278203943,1.195555105745382,0.15217727923375893
5,low,1393,cv,0.28153060555044596,0.40657101548800756,1.7005349621392751,0.09223180043099205
5,low,1393,loocv,0.28160766600999104,0.4066163596721715,1.670950813029501,0.0931828847301647
5,low,1394,silverman,0.1703879928541282,0.28534657633986144,1.1379228911554637,0.14825358584567785
5,low,1394,cv,0.1710977879851148,0.28650191081849624,1.1399744165633923,0.14302674978826954
5,low,1394,loocv,0.173974324491367,0.30589168483866236,0.1978922741994138,0.11241718511776672
5,low,1395,silverman,0.8815558542013576,0.7988951391271991,1.5131960037082575,0.16876795521160123
5,low,1395,cv,0.5746691855493298,0.6258356890512039,1.4029054466167281,0.12101680579504318
5,low,1395,loocv,0.5364767753671777,0.5990997163462475,1.4126153657429619,0.11318704249620652
5,low,1396,silverman,3.759614531431979,1.2261779178079002,2.430970027081102,0.146229601277215
5,low,1396,cv,0.736667532789445,0.5510866631122859,0.5022975692865543,0.0632877312269365
5,low,1396,loocv,0.6317237590670186,0.5323837040863534,0.5599580108617523,0.059659056430028834
5,low,1397,silverman,0.2847836380739228,0.4422283774247427,0.9581898540043134,0.17028916715592926
5,low,1397,cv,0.29054018375335666,0.4538297742409693,1.0230248282030459,0.08472823928168596
5,low,1397,loocv,0.38669279448036264,0.5092827207461644,1.232238536842205,0.06382605898915594
5,low,1398,silverman,0.07624607141055365,0.22240212653488114,0.4889161736269978,0.15478447033881154
5,low,1398,cv,0.10448002865481501,0.2639803360796925,0.533815311264525,22.97195470619908
5,low,1398,loocv,0.10448002865029223,0.2639803360763216,0.5338153112384125,22.97191651439807
5,low,1399,silverman,0.1437338543211441,0.3084933293799762,0.5683168819277897,0.14728687434491203
5,low,1399,cv,0.14774775774642904,0.31463473354620763,0.5896648281223094,0.12083096824953093
5,low,1399,loocv,0.14988663911710104,0.31918683324345937,0.6475055878239804,0.11665076972923036
5,low,1400,silverman,0.27992102533669827,0.4779030030383687,0.7100564073616109,0.13527712723314975
5,low,1400,cv,0.174553957317719,0.3588758385660517,0.6294288969691326,0.09185127270297017
5,low,1400,loocv,0.16886666072053536,0.348576402335692,0.6266114014667732,0.08740703107308546
5,low,1401,silverman,0.20659563475066517,0.3697428957896009,0.6347217443744384,0.14405872970499867
