true_degree,noise_level,seed,selected_degree,c1,c2,coefficients
6,moderate,3345,4,0.2,0.8,"[8.296401818610356, 43.799284472860265, -125.35355150770448, 182.3014317829963, -106.27944961101896]"
6,moderate,3346,3,0.5,0.5,"[-1.9969222761697512, 7.810248311672162, -18.610368385035112, 20.464774543218873]"
6,moderate,3347,4,0.8,0.2,"[1.7113673596192258, 20.99588081270118, -99.43994194002273, 163.6423811929232, -99.45112920438875]"
6,moderate,3348,2,0.5714285714285714,0.42857142857142855,"[2.533618950612504, -2.2511970112188227, 11.745036854229234]"
6,moderate,3349,2,0.6666666666666666,0.3333333333333333,"[26.355330578240295, -15.515471291127039, 7.849268574349973]"
6,moderate,3350,1,0.6666666666666666,0.3333333333333333,"[-4.428090875884326, 13.267893827519975]"
6,moderate,3351,4,0.0,1.0,"[-34.57778395586209, 22.993954912990358, 24.54479762989004, -154.3245423363451, 121.6351370559239]"
6,moderate,3352,3,0.5,0.5,"[-14.633986921418375, 0.37946784588558435, 35.06568721700756, -30.241665518393287]"
6,moderate,3353,3,0.6666666666666666,0.3333333333333333,"[-2.939381479478599, -6.088902740228707, 35.10179645383913, -41.07864641491213]"
6,moderate,3354,2,0.42857142857142855,0.5714285714285714,"[-11.518260682451054, -5.238080890743547, -7.496831029636719]"
6,moderate,3355,3,0.0,1.0,"[-5.8405117438620575, -5.060625221225904, 11.240695578138855, -14.187699373475763]"
6,moderate,3356,2,0.2,0.8,"[-3.322569613637628, 3.703229143021076, 5.93713889888396]"
6,moderate,3357,3,0.0,1.0,"[14.471267416741089, 11.280726838179408, -43.07495736182857, 25.28561339231599]"
6,moderate,3358,3,0.6666666666666666,0.3333333333333333,"[1.2292848418601674, 13.121290207962145, -29.14501216209205, 28.332196419958734]"
6,moderate,3359,1,0.8,0.2,"[-19.635098696409486, -9.567852023399709]"
6,moderate,3360,4,0.6666666666666666,0.3333333333333333,"[-12.105275981744654, 66.13315262106775, -346.36252003622195, 548.7919378905032, -306.0632839818734]"
6,moderate,3361,3,0.5714285714285714,0.42857142857142855,"[5.922869689001179, -22.414732855989996, 62.04926907912451, -57.007346175231625]"
6,moderate,3362,2,0.2,0.8,"[4.094246849137045, -4.355309355551661, 15.345567093372988]"
6,moderate,3363,2,0.2,0.8,"[-3.7720506258683195, 5.634282126804365, -18.556546775437727]"
6,moderate,3364,2,0.0,1.0,"[18.14122050342086, -43.17986914545174, 38.61365638652733]"
6,moderate,3365,1,0.2,0.8,"[3.656022265063824, -6.803351209580976]"
6,moderate,3366,2,0.42857142857142855,0.5714285714285714,"[1.545186886890864, 2.428803767629907, -11.019057253339163]"
6,moderate,3367,2,0.6666666666666666,0.3333333333333333,"[-15.158303492354325, -2.2770658292559514, 12.35299765917873]"
