generation_type,dataset_id,method_pol,metric,p_raw,p_holm
stochastic,192,silverman,imse,1.0,1.0
stochastic,192,silverman,imae,1.0,1.0
stochastic,192,silverman,maxerr,1.0,1.0
stochastic,193,cv,imse,1.0,1.0
stochastic,193,cv,imae,1.0,1.0
stochastic,193,cv,maxerr,1.0,1.0
stochastic,193,loocv,imse,1.0,1.0
stochastic,193,loocv,imae,1.0,1.0
stochastic,193,loocv,maxerr,1.0,1.0
stochastic,193,silverman,imse,1.0,1.0
stochastic,193,silverman,imae,1.0,1.0
stochastic,193,silverman,maxerr,1.0,1.0
stochastic,194,cv,imse,1.0,1.0
stochastic,194,cv,imae,1.0,1.0
stochastic,194,cv,maxerr,1.0,1.0
stochastic,194,loocv,imse,1.0,1.0
stochastic,194,loocv,imae,1.0,1.0
stochastic,194,loocv,maxerr,1.0,1.0
stochastic,194,silverman,imse,1.0,1.0
stochastic,194,silverman,imae,1.0,1.0
stochastic,194,silverman,maxerr,1.0,1.0
stochastic,196,cv,imse,1.0,1.0
stochastic,196,cv,imae,1.0,1.0
stochastic,196,cv,maxerr,1.0,1.0
stochastic,196,loocv,imse,1.0,1.0
stochastic,196,loocv,imae,1.0,1.0
stochastic,196,loocv,maxerr,1.0,1.0
stochastic,196,silverman,imse,1.0,1.0
stochastic,196,silverman,imae,1.0,1.0
stochastic,196,silverman,maxerr,1.0,1.0
stochastic,198,cv,imse,1.0,1.0
stochastic,198,cv,imae,1.0,1.0
stochastic,198,cv,maxerr,1.0,1.0
stochastic,200,loocv,imse,1.0,1.0
stochastic,200,loocv,imae,1.0,1.0
stochastic,200,loocv,maxerr,1.0,1.0
stochastic,200,silverman,imse,1.0,1.0
stochastic,200,silverman,imae,1.0,1.0
stochastic,200,silverman,maxerr,1.0,1.0
stochastic,201,cv,imse,1.0,1.0
stochastic,201,cv,imae,1.0,1.0
stochastic,201,cv,maxerr,1.0,1.0
stochastic,201,loocv,imse,1.0,1.0
stochastic,201,loocv,imae,1.0,1.0
stochastic,201,loocv,maxerr,1.0,1.0
stochastic,201,silverman,imse,1.0,1.0
stochastic,201,silverman,imae,1.0,1.0
stochastic,201,silverman,maxerr,1.0,1.0
stochastic,202,cv,imse,1.0,1.0
stochastic,202,cv,imae,1.0,1.0
stochastic,202,cv,maxerr,1.0,1.0
stochastic,202,loocv,imse,1.0,1.0
stochastic,202,loocv,imae,1.0,1.0
stochastic,202,loocv,maxerr,1.0,1.0
stochastic,202,silverman,imse,1.0,1.0
stochastic,202,silverman,imae,1.0,1.0
stochastic,202,silverman,maxerr,1.0,1.0
stochastic,204,cv,imse,1.0,1.0
stochastic,204,cv,imae,1.0,1.0
stochastic,204,cv,maxerr,1.0,1.0
stochastic,204,loocv,imse,1.0,1.0
stochastic,204,loocv,imae,1.0,1.0
stochastic,204,loocv,maxerr,1.0,1.0
stochastic,204,silverman,imse,1.0,1.0
stochastic,204,silverman,imae,1.0,1.0
stochastic,204,silverman,maxerr,1.0,1.0
stochastic,206,silverman,imse,1.0,1.0
stochastic,206,silverman,imae,1.0,1.0
stochastic,206,silverman,maxerr,1.0,1.0
stochastic,209,cv,imse,1.0,1.0
stochastic,209,cv,imae,1.0,1.0
stochastic,209,cv,maxerr,1.0,1.0
stochastic,209,loocv,imse,1.0,1.0
stochastic,209,loocv,imae,1.0,1.0
stochastic,209,loocv,maxerr,1.0,1.0
stochastic,209,silverman,imse,1.0,1.0
stochastic,209,silverman,imae,1.0,1.0
stochastic,209,silverman,maxerr,1.0,1.0
stochastic,210,cv,imse,1.0,1.0
stochastic,210,cv,imae,1.0,1.0
stochastic,210,cv,maxerr,1.0,1.0
stochastic,210,loocv,imse,1.0,1.0
stochastic,210,loocv,imae,1.0,1.0
stochastic,210,loocv,maxerr,1.0,1.0
stochastic,210,silverman,imse,1.0,1.0
stochastic,210,silverman,imae,1.0,1.0
stochastic,210,silverman,maxerr,1.0,1.0
stochastic,211,cv,imse,1.0,1.0
stochastic,211,cv,imae,1.0,1.0
stochastic,211,cv,maxerr,1.0,1.0
stochastic,211,loocv,imse,1.0,1.0
stochastic,211,loocv,imae,1.0,1.0
stochastic,211,loocv,maxerr,1.0,1.0
stochastic,211,silverman,imse,1.0,1.0
stochastic,211,silverman,imae,1.0,1.0
stochastic,211,silverman,maxerr,1.0,1.0
stochastic,212,cv,imse,1.0,1.0
stochastic,212,cv,imae,1.0,1.0
stochastic,212,cv,maxerr,1.0,1.0
stochastic,212,loocv,imse,1.0,1.0
stochastic,212,loocv,imae,1.0,1.0
stochastic,212,loocv,maxerr,1.0,1.0
stochastic,212,silverman,imse,1.0,1.0
stochastic,212,silverman,imae,1.0,1.0
stochastic,212,silverman,maxerr,1.0,1.0
stochastic,213,cv,imse,1.0,1.0
stochastic,213,cv,imae,1.0,1.0
stochastic,213,cv,maxerr,1.0,1.0
stochastic,213,loocv,imse,1.0,1.0
stochastic,213,loocv,imae,1.0,1.0
stochastic,213,loocv,maxerr,1.0,1.0
stochastic,213,silverman,imse,1.0,1.0
stochastic,213,silverman,imae,1.0,1.0
stochastic,213,silverman,maxerr,1.0,1.0
stochastic,214,cv,imse,1.0,1.0
stochastic,214,cv,imae,1.0,1.0
stochastic,214,cv,maxerr,1.0,1.0
stochastic,214,loocv,imse,1.0,1.0
stochastic,214,loocv,imae,1.0,1.0
stochastic,214,loocv,maxerr,1.0,1.0
stochastic,214,silverman,imse,1.0,1.0
stochastic,214,silverman,imae,1.0,1.0
stochastic,214,silverman,maxerr,1.0,1.0
stochastic,215,cv,imse,1.0,1.0
stochastic,215,cv,imae,1.0,1.0
stochastic,215,cv,maxerr,1.0,1.0
stochastic,215,loocv,imse,1.0,1.0
stochastic,215,loocv,imae,1.0,1.0
stochastic,215,loocv,maxerr,1.0,1.0
stochastic,215,silverman,imse,1.0,1.0
stochastic,215,silverman,imae,1.0,1.0
stochastic,215,silverman,maxerr,1.0,1.0
stochastic,217,cv,imse,1.0,1.0
stochastic,217,cv,imae,1.0,1.0
stochastic,217,cv,maxerr,1.0,1.0
stochastic,217,loocv,imse,1.0,1.0
stochastic,217,loocv,imae,1.0,1.0
stochastic,217,loocv,maxerr,1.0,1.0
stochastic,217,silverman,imse,1.0,1.0
stochastic,217,silverman,imae,1.0,1.0
stochastic,217,silverman,maxerr,1.0,1.0
stochastic,218,cv,imse,1.0,1.0
stochastic,218,cv,imae,1.0,1.0
stochastic,218,cv,maxerr,1.0,1.0
stochastic,218,loocv,imse,1.0,1.0
stochastic,218,loocv,imae,1.0,1.0
stochastic,218,loocv,maxerr,1.0,1.0
stochastic,218,silverman,imse,1.0,1.0
stochastic,218,silverman,imae,1.0,1.0
stochastic,218,silverman,maxerr,1.0,1.0
stochastic,219,cv,imse,1.0,1.0
stochastic,219,cv,imae,1.0,1.0
stochastic,219,cv,maxerr,1.0,1.0
stochastic,219,loocv,imse,1.0,1.0
stochastic,219,loocv,imae,1.0,1.0
stochastic,219,loocv,maxerr,1.0,1.0
stochastic,219,silverman,imse,1.0,1.0
stochastic,219,silverman,imae,1.0,1.0
stochastic,219,silverman,maxerr,1.0,1.0
stochastic,220,cv,imse,1.0,1.0
stochastic,220,cv,imae,1.0,1.0
stochastic,220,cv,maxerr,1.0,1.0
stochastic,220,loocv,imse,1.0,1.0
stochastic,220,loocv,imae,1.0,1.0
stochastic,220,loocv,maxerr,1.0,1.0
stochastic,220,silverman,imse,1.0,1.0
stochastic,220,silverman,imae,1.0,1.0
stochastic,220,silverman,maxerr,1.0,1.0
stochastic,221,cv,imse,1.0,1.0
stochastic,221,cv,imae,1.0,1.0
stochastic,221,cv,maxerr,1.0,1.0
stochastic,221,loocv,imse,1.0,1.0
stochastic,221,loocv,imae,1.0,1.0
stochastic,221,loocv,maxerr,1.0,1.0
stochastic,221,silverman,imse,1.0,1.0
stochastic,221,silverman,imae,1.0,1.0
stochastic,221,silverman,maxerr,1.0,1.0
stochastic,223,cv,imse,1.0,1.0
stochastic,223,cv,imae,1.0,1.0
stochastic,223,cv,maxerr,1.0,1.0
stochastic,223,loocv,imse,1.0,1.0
stochastic,223,loocv,imae,1.0,1.0
stochastic,223,loocv,maxerr,1.0,1.0
stochastic,223,silverman,imse,1.0,1.0
stochastic,223,silverman,imae,1.0,1.0
stochastic,223,silverman,maxerr,1.0,1.0
stochastic,225,cv,imse,1.0,1.0
stochastic,225,cv,imae,1.0,1.0
stochastic,225,cv,maxerr,1.0,1.0
stochastic,225,loocv,imse,1.0,1.0
stochastic,225,loocv,imae,1.0,1.0
stochastic,225,loocv,maxerr,1.0,1.0
stochastic,226,cv,imse,1.0,1.0
stochastic,226,cv,imae,1.0,1.0
stochastic,226,cv,maxerr,1.0,1.0
stochastic,226,loocv,imse,1.0,1.0
stochastic,226,loocv,imae,1.0,1.0
stochastic,226,loocv,maxerr,1.0,1.0
stochastic,226,silverman,imse,1.0,1.0
stochastic,226,silverman,imae,1.0,1.0
stochastic,226,silverman,maxerr,1.0,1.0
stochastic,228,cv,imse,1.0,1.0
stochastic,228,cv,imae,1.0,1.0
stochastic,228,cv,maxerr,1.0,1.0
stochastic,228,loocv,imse,1.0,1.0
stochastic,228,loocv,imae,1.0,1.0
stochastic,228,loocv,maxerr,1.0,1.0
stochastic,228,silverman,imse,1.0,1.0
stochastic,228,silverman,imae,1.0,1.0
stochastic,228,silverman,maxerr,1.0,1.0
stochastic,229,cv,imse,1.0,1.0
stochastic,229,cv,imae,1.0,1.0
stochastic,229,cv,maxerr,1.0,1.0
stochastic,229,loocv,imse,1.0,1.0
stochastic,229,loocv,imae,1.0,1.0
stochastic,229,loocv,maxerr,1.0,1.0
stochastic,229,silverman,imse,1.0,1.0
stochastic,229,silverman,imae,1.0,1.0
stochastic,229,silverman,maxerr,1.0,1.0
stochastic,231,cv,imse,1.0,1.0
stochastic,231,cv,imae,1.0,1.0
stochastic,231,cv,maxerr,1.0,1.0
stochastic,231,loocv,imse,1.0,1.0
stochastic,231,loocv,imae,1.0,1.0
stochastic,231,loocv,maxerr,1.0,1.0
stochastic,231,silverman,imse,1.0,1.0
stochastic,231,silverman,imae,1.0,1.0
stochastic,231,silverman,maxerr,1.0,1.0
stochastic,232,cv,imse,1.0,1.0
stochastic,232,cv,imae,1.0,1.0
stochastic,232,cv,maxerr,1.0,1.0
stochastic,232,loocv,imse,1.0,1.0
stochastic,232,loocv,imae,1.0,1.0
stochastic,232,loocv,maxerr,1.0,1.0
stochastic,232,silverman,imse,1.0,1.0
stochastic,232,silverman,imae,1.0,1.0
stochastic,232,silverman,maxerr,1.0,1.0
stochastic,233,cv,imse,1.0,1.0
stochastic,233,cv,imae,1.0,1.0
stochastic,233,cv,maxerr,1.0,1.0
stochastic,233,loocv,imse,1.0,1.0
stochastic,233,loocv,imae,1.0,1.0
stochastic,233,loocv,maxerr,1.0,1.0
stochastic,233,silverman,imse,1.0,1.0
stochastic,233,silverman,imae,1.0,1.0
stochastic,233,silverman,maxerr,1.0,1.0
stochastic,234,cv,imse,1.0,1.0
stochastic,234,cv,imae,1.0,1.0
stochastic,234,cv,maxerr,1.0,1.0
stochastic,234,loocv,imse,1.0,1.0
stochastic,234,loocv,imae,1.0,1.0
stochastic,234,loocv,maxerr,1.0,1.0
stochastic,234,silverman,imse,1.0,1.0
stochastic,234,silverman,imae,1.0,1.0
stochastic,234,silverman,maxerr,1.0,1.0
stochastic,235,cv,imse,1.0,1.0
stochastic,235,cv,imae,1.0,1.0
stochastic,235,cv,maxerr,1.0,1.0
stochastic,235,loocv,imse,1.0,1.0
stochastic,235,loocv,imae,1.0,1.0
stochastic,235,loocv,maxerr,1.0,1.0
stochastic,235,silverman,imse,1.0,1.0
stochastic,235,silverman,imae,1.0,1.0
stochastic,235,silverman,maxerr,1.0,1.0
stochastic,236,cv,imse,1.0,1.0
stochastic,236,cv,imae,1.0,1.0
stochastic,236,cv,maxerr,1.0,1.0
stochastic,236,loocv,imse,1.0,1.0
stochastic,236,loocv,imae,1.0,1.0
stochastic,236,loocv,maxerr,1.0,1.0
stochastic,236,silverman,imse,1.0,1.0
stochastic,236,silverman,imae,1.0,1.0
stochastic,236,silverman,maxerr,1.0,1.0
stochastic,237,cv,imse,1.0,1.0
stochastic,237,cv,imae,1.0,1.0
stochastic,237,cv,maxerr,1.0,1.0
stochastic,237,loocv,imse,1.0,1.0
stochastic,237,loocv,imae,1.0,1.0
stochastic,237,loocv,maxerr,1.0,1.0
stochastic,237,silverman,imse,1.0,1.0
stochastic,237,silverman,imae,1.0,1.0
stochastic,237,silverman,maxerr,1.0,1.0
stochastic,238,cv,imse,1.0,1.0
stochastic,238,cv,imae,1.0,1.0
stochastic,238,cv,maxerr,1.0,1.0
stochastic,238,loocv,imse,1.0,1.0
stochastic,238,loocv,imae,1.0,1.0
stochastic,238,loocv,maxerr,1.0,1.0
stochastic,238,silverman,imse,1.0,1.0
stochastic,238,silverman,imae,1.0,1.0
stochastic,238,silverman,maxerr,1.0,1.0
stochastic,239,silverman,imse,1.0,1.0
stochastic,239,silverman,imae,1.0,1.0
stochastic,239,silverman,maxerr,1.0,1.0
stochastic,241,cv,imse,1.0,1.0
stochastic,241,cv,imae,1.0,1.0
stochastic,241,cv,maxerr,1.0,1.0
stochastic,241,loocv,imse,1.0,1.0
stochastic,241,loocv,imae,1.0,1.0
stochastic,241,loocv,maxerr,1.0,1.0
stochastic,241,silverman,imse,1.0,1.0
stochastic,241,silverman,imae,1.0,1.0
stochastic,241,silverman,maxerr,1.0,1.0
stochastic,243,cv,imse,1.0,1.0
stochastic,243,cv,imae,1.0,1.0
stochastic,243,cv,maxerr,1.0,1.0
stochastic,243,loocv,imse,1.0,1.0
stochastic,243,loocv,imae,1.0,1.0
stochastic,243,loocv,maxerr,1.0,1.0
stochastic,243,silverman,imse,1.0,1.0
stochastic,243,silverman,imae,1.0,1.0
stochastic,243,silverman,maxerr,1.0,1.0
stochastic,244,cv,imse,1.0,1.0
stochastic,244,cv,imae,1.0,1.0
stochastic,244,cv,maxerr,1.0,1.0
stochastic,244,loocv,imse,1.0,1.0
stochastic,244,loocv,imae,1.0,1.0
stochastic,244,loocv,maxerr,1.0,1.0
stochastic,244,silverman,imse,1.0,1.0
stochastic,244,silverman,imae,1.0,1.0
stochastic,244,silverman,maxerr,1.0,1.0
stochastic,245,cv,imse,1.0,1.0
stochastic,245,cv,imae,1.0,1.0
stochastic,245,cv,maxerr,1.0,1.0
stochastic,245,loocv,imse,1.0,1.0
stochastic,245,loocv,imae,1.0,1.0
stochastic,245,loocv,maxerr,1.0,1.0
stochastic,245,silverman,imse,1.0,1.0
stochastic,245,silverman,imae,1.0,1.0
stochastic,245,silverman,maxerr,1.0,1.0
stochastic,246,cv,imse,1.0,1.0
stochastic,246,cv,imae,1.0,1.0
stochastic,246,cv,maxerr,1.0,1.0
stochastic,246,loocv,imse,1.0,1.0
stochastic,246,loocv,imae,1.0,1.0
stochastic,246,loocv,maxerr,1.0,1.0
stochastic,246,silverman,imse,1.0,1.0
stochastic,246,silverman,imae,1.0,1.0
stochastic,246,silverman,maxerr,1.0,1.0
stochastic,248,silverman,imse,1.0,1.0
stochastic,248,silverman,imae,1.0,1.0
stochastic,248,silverman,maxerr,1.0,1.0
stochastic,249,cv,imse,1.0,1.0
stochastic,249,cv,imae,1.0,1.0
stochastic,249,cv,maxerr,1.0,1.0
stochastic,249,loocv,imse,1.0,1.0
stochastic,249,loocv,imae,1.0,1.0
stochastic,249,loocv,maxerr,1.0,1.0
stochastic,249,silverman,imse,1.0,1.0
stochastic,249,silverman,imae,1.0,1.0
stochastic,249,silverman,maxerr,1.0,1.0
stochastic,250,cv,imse,1.0,1.0
stochastic,250,cv,imae,1.0,1.0
stochastic,250,cv,maxerr,1.0,1.0
stochastic,250,loocv,imse,1.0,1.0
stochastic,250,loocv,imae,1.0,1.0
stochastic,250,loocv,maxerr,1.0,1.0
stochastic,250,silverman,imse,1.0,1.0
stochastic,250,silverman,imae,1.0,1.0
stochastic,250,silverman,maxerr,1.0,1.0
stochastic,251,cv,imse,1.0,1.0
stochastic,251,cv,imae,1.0,1.0
stochastic,251,cv,maxerr,1.0,1.0
stochastic,251,loocv,imse,1.0,1.0
stochastic,251,loocv,imae,1.0,1.0
stochastic,251,loocv,maxerr,1.0,1.0
stochastic,251,silverman,imse,1.0,1.0
stochastic,251,silverman,imae,1.0,1.0
stochastic,251,silverman,maxerr,1.0,1.0
stochastic,252,cv,imse,1.0,1.0
stochastic,252,cv,imae,1.0,1.0
stochastic,252,cv,maxerr,1.0,1.0
stochastic,252,loocv,imse,1.0,1.0
stochastic,252,loocv,imae,1.0,1.0
stochastic,252,loocv,maxerr,1.0,1.0
stochastic,252,silverman,imse,1.0,1.0
stochastic,252,silverman,imae,1.0,1.0
stochastic,252,silverman,maxerr,1.0,1.0
stochastic,253,loocv,imse,1.0,1.0
stochastic,253,loocv,imae,1.0,1.0
stochastic,253,loocv,maxerr,1.0,1.0
stochastic,254,cv,imse,1.0,1.0
stochastic,254,cv,imae,1.0,1.0
stochastic,254,cv,maxerr,1.0,1.0
stochastic,254,loocv,imse,1.0,1.0
stochastic,254,loocv,imae,1.0,1.0
stochastic,254,loocv,maxerr,1.0,1.0
stochastic,254,silverman,imse,1.0,1.0
stochastic,254,silverman,imae,1.0,1.0
stochastic,254,silverman,maxerr,1.0,1.0
stochastic,255,cv,imse,1.0,1.0
stochastic,255,cv,imae,1.0,1.0
stochastic,255,cv,maxerr,1.0,1.0
stochastic,255,loocv,imse,1.0,1.0
stochastic,255,loocv,imae,1.0,1.0
stochastic,255,loocv,maxerr,1.0,1.0
stochastic,255,silverman,imse,1.0,1.0
stochastic,255,silverman,imae,1.0,1.0
stochastic,255,silverman,maxerr,1.0,1.0
stochastic,256,cv,imse,1.0,1.0
stochastic,256,cv,imae,1.0,1.0
stochastic,256,cv,maxerr,1.0,1.0
stochastic,256,loocv,imse,1.0,1.0
stochastic,256,loocv,imae,1.0,1.0
stochastic,256,loocv,maxerr,1.0,1.0
stochastic,256,silverman,imse,1.0,1.0
stochastic,256,silverman,imae,1.0,1.0
stochastic,256,silverman,maxerr,1.0,1.0
stochastic,257,cv,imse,1.0,1.0
stochastic,257,cv,imae,1.0,1.0
stochastic,257,cv,maxerr,1.0,1.0
stochastic,257,loocv,imse,1.0,1.0
stochastic,257,loocv,imae,1.0,1.0
stochastic,257,loocv,maxerr,1.0,1.0
stochastic,257,silverman,imse,1.0,1.0
stochastic,257,silverman,imae,1.0,1.0
stochastic,257,silverman,maxerr,1.0,1.0
stochastic,260,cv,imse,1.0,1.0
stochastic,260,cv,imae,1.0,1.0
stochastic,260,cv,maxerr,1.0,1.0
stochastic,260,silverman,imse,1.0,1.0
stochastic,260,silverman,imae,1.0,1.0
stochastic,260,silverman,maxerr,1.0,1.0
stochastic,261,cv,imse,1.0,1.0
stochastic,261,cv,imae,1.0,1.0
stochastic,261,cv,maxerr,1.0,1.0
stochastic,261,loocv,imse,1.0,1.0
stochastic,261,loocv,imae,1.0,1.0
stochastic,261,loocv,maxerr,1.0,1.0
stochastic,262,cv,imse,1.0,1.0
stochastic,262,cv,imae,1.0,1.0
stochastic,262,cv,maxerr,1.0,1.0
stochastic,262,loocv,imse,1.0,1.0
stochastic,262,loocv,imae,1.0,1.0
stochastic,262,loocv,maxerr,1.0,1.0
stochastic,262,silverman,imse,1.0,1.0
stochastic,262,silverman,imae,1.0,1.0
stochastic,262,silverman,maxerr,1.0,1.0
stochastic,263,cv,imse,1.0,1.0
stochastic,263,cv,imae,1.0,1.0
stochastic,263,cv,maxerr,1.0,1.0
stochastic,263,loocv,imse,1.0,1.0
stochastic,263,loocv,imae,1.0,1.0
stochastic,263,loocv,maxerr,1.0,1.0
stochastic,263,silverman,imse,1.0,1.0
stochastic,263,silverman,imae,1.0,1.0
stochastic,263,silverman,maxerr,1.0,1.0
stochastic,264,cv,imse,1.0,1.0
stochastic,264,cv,imae,1.0,1.0
stochastic,264,cv,maxerr,1.0,1.0
stochastic,264,loocv,imse,1.0,1.0
stochastic,264,loocv,imae,1.0,1.0
stochastic,264,loocv,maxerr,1.0,1.0
stochastic,264,silverman,imse,1.0,1.0
stochastic,264,silverman,imae,1.0,1.0
stochastic,264,silverman,maxerr,1.0,1.0
stochastic,265,cv,imse,1.0,1.0
stochastic,265,cv,imae,1.0,1.0
stochastic,265,cv,maxerr,1.0,1.0
stochastic,265,loocv,imse,1.0,1.0
stochastic,265,loocv,imae,1.0,1.0
stochastic,265,loocv,maxerr,1.0,1.0
stochastic,265,silverman,imse,1.0,1.0
stochastic,265,silverman,imae,1.0,1.0
stochastic,265,silverman,maxerr,1.0,1.0
stochastic,266,loocv,imse,1.0,1.0
stochastic,266,loocv,imae,1.0,1.0
stochastic,266,loocv,maxerr,1.0,1.0
stochastic,266,silverman,imse,1.0,1.0
stochastic,266,silverman,imae,1.0,1.0
stochastic,266,silverman,maxerr,1.0,1.0
stochastic,267,silverman,imse,1.0,1.0
stochastic,267,silverman,imae,1.0,1.0
stochastic,267,silverman,maxerr,1.0,1.0
stochastic,268,cv,imse,1.0,1.0
stochastic,268,cv,imae,1.0,1.0
stochastic,268,cv,maxerr,1.0,1.0
stochastic,268,loocv,imse,1.0,1.0
stochastic,268,loocv,imae,1.0,1.0
stochastic,268,loocv,maxerr,1.0,1.0
stochastic,268,silverman,imse,1.0,1.0
stochastic,268,silverman,imae,1.0,1.0
stochastic,268,silverman,maxerr,1.0,1.0
stochastic,269,cv,imse,1.0,1.0
stochastic,269,cv,imae,1.0,1.0
stochastic,269,cv,maxerr,1.0,1.0
stochastic,269,loocv,imse,1.0,1.0
stochastic,269,loocv,imae,1.0,1.0
stochastic,269,loocv,maxerr,1.0,1.0
stochastic,269,silverman,imse,1.0,1.0
stochastic,269,silverman,imae,1.0,1.0
stochastic,269,silverman,maxerr,1.0,1.0
stochastic,270,cv,imse,1.0,1.0
stochastic,270,cv,imae,1.0,1.0
stochastic,270,cv,maxerr,1.0,1.0
stochastic,270,loocv,imse,1.0,1.0
stochastic,270,loocv,imae,1.0,1.0
stochastic,270,loocv,maxerr,1.0,1.0
stochastic,270,silverman,imse,1.0,1.0
stochastic,270,silverman,imae,1.0,1.0
stochastic,270,silverman,maxerr,1.0,1.0
stochastic,271,cv,imse,1.0,1.0
stochastic,271,cv,imae,1.0,1.0
stochastic,271,cv,maxerr,1.0,1.0
stochastic,271,loocv,imse,1.0,1.0
stochastic,271,loocv,imae,1.0,1.0
stochastic,271,loocv,maxerr,1.0,1.0
stochastic,271,silverman,imse,1.0,1.0
stochastic,271,silverman,imae,1.0,1.0
stochastic,271,silverman,maxerr,1.0,1.0
stochastic,273,cv,imse,1.0,1.0
stochastic,273,cv,imae,1.0,1.0
stochastic,273,cv,maxerr,1.0,1.0
stochastic,273,loocv,imse,1.0,1.0
stochastic,273,loocv,imae,1.0,1.0
stochastic,273,loocv,maxerr,1.0,1.0
stochastic,273,silverman,imse,1.0,1.0
stochastic,273,silverman,imae,1.0,1.0
stochastic,273,silverman,maxerr,1.0,1.0
stochastic,274,cv,imse,1.0,1.0
stochastic,274,cv,imae,1.0,1.0
stochastic,274,cv,maxerr,1.0,1.0
stochastic,274,loocv,imse,1.0,1.0
stochastic,274,loocv,imae,1.0,1.0
stochastic,274,loocv,maxerr,1.0,1.0
stochastic,274,silverman,imse,1.0,1.0
stochastic,274,silverman,imae,1.0,1.0
stochastic,274,silverman,maxerr,1.0,1.0
stochastic,275,cv,imse,1.0,1.0
stochastic,275,cv,imae,1.0,1.0
stochastic,275,cv,maxerr,1.0,1.0
stochastic,275,loocv,imse,1.0,1.0
stochastic,275,loocv,imae,1.0,1.0
stochastic,275,loocv,maxerr,1.0,1.0
stochastic,275,silverman,imse,1.0,1.0
stochastic,275,silverman,imae,1.0,1.0
stochastic,275,silverman,maxerr,1.0,1.0
stochastic,276,cv,imse,1.0,1.0
stochastic,276,cv,imae,1.0,1.0
stochastic,276,cv,maxerr,1.0,1.0
stochastic,276,loocv,imse,1.0,1.0
stochastic,276,loocv,imae,1.0,1.0
stochastic,276,loocv,maxerr,1.0,1.0
stochastic,276,silverman,imse,1.0,1.0
stochastic,276,silverman,imae,1.0,1.0
stochastic,276,silverman,maxerr,1.0,1.0
stochastic,277,cv,imse,1.0,1.0
stochastic,277,cv,imae,1.0,1.0
stochastic,277,cv,maxerr,1.0,1.0
stochastic,277,loocv,imse,1.0,1.0
stochastic,277,loocv,imae,1.0,1.0
stochastic,277,loocv,maxerr,1.0,1.0
stochastic,277,silverman,imse,1.0,1.0
stochastic,277,silverman,imae,1.0,1.0
stochastic,277,silverman,maxerr,1.0,1.0
stochastic,278,cv,imse,1.0,1.0
stochastic,278,cv,imae,1.0,1.0
stochastic,278,cv,maxerr,1.0,1.0
stochastic,278,loocv,imse,1.0,1.0
stochastic,278,loocv,imae,1.0,1.0
stochastic,278,loocv,maxerr,1.0,1.0
stochastic,278,silverman,imse,1.0,1.0
stochastic,278,silverman,imae,1.0,1.0
stochastic,278,silverman,maxerr,1.0,1.0
stochastic,279,cv,imse,1.0,1.0
stochastic,279,cv,imae,1.0,1.0
stochastic,279,cv,maxerr,1.0,1.0
stochastic,279,loocv,imse,1.0,1.0
stochastic,279,loocv,imae,1.0,1.0
stochastic,279,loocv,maxerr,1.0,1.0
stochastic,279,silverman,imse,1.0,1.0
stochastic,279,silverman,imae,1.0,1.0
stochastic,279,silverman,maxerr,1.0,1.0
stochastic,280,cv,imse,1.0,1.0
stochastic,280,cv,imae,1.0,1.0
stochastic,280,cv,maxerr,1.0,1.0
stochastic,280,loocv,imse,1.0,1.0
stochastic,280,loocv,imae,1.0,1.0
stochastic,280,loocv,maxerr,1.0,1.0
stochastic,280,silverman,imse,1.0,1.0
stochastic,280,silverman,imae,1.0,1.0
stochastic,280,silverman,maxerr,1.0,1.0
stochastic,282,cv,imse,1.0,1.0
stochastic,282,cv,imae,1.0,1.0
stochastic,282,cv,maxerr,1.0,1.0
stochastic,282,loocv,imse,1.0,1.0
stochastic,282,loocv,imae,1.0,1.0
stochastic,282,loocv,maxerr,1.0,1.0
stochastic,282,silverman,imse,1.0,1.0
stochastic,282,silverman,imae,1.0,1.0
stochastic,282,silverman,maxerr,1.0,1.0
stochastic,283,silverman,imse,1.0,1.0
stochastic,283,silverman,imae,1.0,1.0
stochastic,283,silverman,maxerr,1.0,1.0
stochastic,285,loocv,imse,1.0,1.0
stochastic,285,loocv,imae,1.0,1.0
stochastic,285,loocv,maxerr,1.0,1.0
stochastic,285,silverman,imse,1.0,1.0
stochastic,285,silverman,imae,1.0,1.0
stochastic,285,silverman,maxerr,1.0,1.0
stochastic,286,cv,imse,1.0,1.0
stochastic,286,cv,imae,1.0,1.0
stochastic,286,cv,maxerr,1.0,1.0
stochastic,286,loocv,imse,1.0,1.0
stochastic,286,loocv,imae,1.0,1.0
stochastic,286,loocv,maxerr,1.0,1.0
stochastic,286,silverman,imse,1.0,1.0
stochastic,286,silverman,imae,1.0,1.0
stochastic,286,silverman,maxerr,1.0,1.0
stochastic,287,cv,imse,1.0,1.0
stochastic,287,cv,imae,1.0,1.0
stochastic,287,cv,maxerr,1.0,1.0
stochastic,287,loocv,imse,1.0,1.0
stochastic,287,loocv,imae,1.0,1.0
stochastic,287,loocv,maxerr,1.0,1.0
stochastic,287,silverman,imse,1.0,1.0
stochastic,287,silverman,imae,1.0,1.0
stochastic,287,silverman,maxerr,1.0,1.0
stochastic,288,cv,imse,1.0,1.0
stochastic,288,cv,imae,1.0,1.0
stochastic,288,cv,maxerr,1.0,1.0
stochastic,288,loocv,imse,1.0,1.0
stochastic,288,loocv,imae,1.0,1.0
stochastic,288,loocv,maxerr,1.0,1.0
stochastic,288,silverman,imse,1.0,1.0
